pos	category	lemma	offensiveness_score
1 aggettivo	qas; mal; cds; ddf; ddp	malati	2.8590784329678343
1 aggettivo	qas; mal; cds; ddf; ddp	malato	2.8590784329678343
3 sostantivo	re	malavita	3.0348459093659734
3 sostantivo	re	malavite	3.0348459093659734
2 sostantivo, aggettivo	re; cds	malavitosa	3.0348459093659734
2 sostantivo, aggettivo	re; cds	malavitose	3.0348459093659734
2 sostantivo, aggettivo	re; cds	malavitosi	3.0348459093659734
2 sostantivo, aggettivo	re; cds	malavitoso	3.0348459093659734
1 aggettivo	dmc;	malavvezza	2.550237283429974
1 aggettivo	dmc;	malavvezze	2.550237283429974
1 aggettivo	dmc;	malavvezzi	2.550237283429974
1 aggettivo	dmc;	malavvezzo	2.550237283429974
3 sostantivo	re; cds	malcostume	2.550237283429974
3 sostantivo	re; cds	malcostumi	2.550237283429974
3 sostantivo	dmc;	malcreanza	2.550237283429974
3 sostantivo	dmc;	malcreanze	2.550237283429974
1 aggettivo	dmc; cds	maldestra	1.5566970662648458
1 aggettivo	dmc; cds	maldestre	1.5566970662648458
1 aggettivo	dmc; cds	maldestri	1.5566970662648458
1 aggettivo	dmc; cds	maldestro	1.5566970662648458
1 aggettivo	dmc	maldicente	2.2975890925698264
1 aggettivo	dmc	maldicenti	2.2975890925698264
3 sostantivo	dmc	maldicenza	2.2975890925698264
3 sostantivo	dmc	maldicenze	2.2975890925698264
2 sostantivo, aggettivo	cds	maledetta	2.9559626020222565
2 sostantivo, aggettivo	cds	maledette	2.9559626020222565
2 sostantivo, aggettivo	cds	maledetti	2.9559626020222565
2 sostantivo, aggettivo	cds	maledetto	2.9559626020222565
3 sostantivo	cds; min	maledizione	2.9559626020222565
3 sostantivo	cds; min	maledizioni	2.9559626020222565
2 sostantivo, aggettivo	dmc;	maleducata	2.550237283429974
2 sostantivo, aggettivo	dmc;	maleducate	2.550237283429974
2 sostantivo, aggettivo	dmc;	maleducati	2.550237283429974
2 sostantivo, aggettivo	dmc;	maleducato	2.550237283429974
3 sostantivo	dmc	maleducazione	2.550237283429974
3 sostantivo	dmc	maleducazioni	2.550237283429974
3 sostantivo	qas	malefatta	2.0817201605070803
3 sostantivo	qas	malefatte	2.0817201605070803
2 sostantivo, aggettivo	dmc	malefica	2.6566075695910607
2 sostantivo, aggettivo	dmc	malefiche	2.6566075695910607
2 sostantivo, aggettivo	dmc	malefici	2.6566075695910607
2 sostantivo, aggettivo	dmc	malefico	2.6566075695910607
3 sostantivo	cds; dmc	malelingue	2.364038602230594
2 sostantivo, aggettivo	cds	maleodorante	2.6886552654040434
2 sostantivo, aggettivo	cds	maleodoranti	2.6886552654040434
1 aggettivo	cds	maleolente	2.6886552654040434
1 aggettivo	cds	maleolenti	2.6886552654040434
3 sostantivo	cds	maleolenza	2.6886552654040434
3 sostantivo	cds	maleolenze	2.6886552654040434
2 sostantivo, aggettivo	dmc	malevola	2.3822851872624167
2 sostantivo, aggettivo	dmc	malevole	2.3822851872624167
3 sostantivo	dmc	malevolenza	2.6886552654040434
3 sostantivo	dmc	malevolenze	2.6886552654040434
2 sostantivo, aggettivo	dmc	malevoli	2.3822851872624167
2 sostantivo, aggettivo	dmc	malevolo	2.3822851872624167
3 sostantivo	re	malfattore	2.6240198468125047
3 sostantivo	re	malfattori	2.6240198468125047
3 sostantivo	re	malfattrice	2.6240198468125047
3 sostantivo	re	malfattrici	2.6240198468125047
1 aggettivo	dmc	malfida	2.4740160479955247
1 aggettivo	dmc	malfidata	2.1899947845796506
1 aggettivo	dmc	malfidate	2.1899947845796506
1 aggettivo	dmc	malfidati	2.1899947845796506
1 aggettivo	dmc	malfidato	2.1899947845796506
1 aggettivo	dmc	malfide	2.4740160479955247
1 aggettivo	dmc	malfidi	2.4740160479955247
1 aggettivo	dmc	malfido	2.4740160479955247
3 sostantivo	qas;	maliarda	1.4478381895481813
3 sostantivo	qas;	maliarde	1.4478381895481813
2 sostantivo, aggettivo	cds; dmc	maligna	2.8686869620437765
2 sostantivo, aggettivo	cds; dmc	maligne	2.8686869620437765
2 sostantivo, aggettivo	cds; dmc	maligni	2.8686869620437765
2 sostantivo, aggettivo	cds; dmc	maligno	2.8686869620437765
3 sostantivo	dmc	malizia	1.777505488396117
3 sostantivo	dmc	malizie	1.777505488396117
2 sostantivo, aggettivo	dmc	maliziosa	1.777505488396117
2 sostantivo, aggettivo	dmc	maliziosi	1.777505488396117
2 sostantivo, aggettivo	dmc	malizioso	1.777505488396117
2 sostantivo, aggettivo	dmc	malizise	1.777505488396117
2 sostantivo, aggettivo	ddp	malparlante	2.2975890925698264
2 sostantivo, aggettivo	ddp	malparlanti	2.2975890925698264
1 aggettivo	qas	malsana	2.41351794491913
1 aggettivo	qas	malsane	2.41351794491913
1 aggettivo	qas	malsani	2.41351794491913
1 aggettivo	qas	malsano	2.41351794491913
2 sostantivo, aggettivo	cds	malvagi	2.7702302269602694
2 sostantivo, aggettivo	cds	malvagia	2.7702302269602694
2 sostantivo, aggettivo	cds	malvagie	2.7702302269602694
2 sostantivo, aggettivo	cds	malvagio	2.7702302269602694
3 sostantivo	qas	malvagità	2.7702302269602694
2 sostantivo, aggettivo	re; is; cds	malvivente	2.8707360592915343
2 sostantivo, aggettivo	re; is; cds	malviventi	2.8707360592915343
3 sostantivo	ddp; cds	mamalucca	2.079459547165036
3 sostantivo	ddp; cds	mamalucche	2.079459547165036
3 sostantivo	ddp; cds	mamalucchi	2.079459547165036
3 sostantivo	ddp; cds	mamalucco	2.079459547165036
3 sostantivo	ddp; cds	mammalucca	2.079459547165036
3 sostantivo	ddp; cds	mammalucche	2.079459547165036
3 sostantivo	ddp; cds	mammalucchi	2.079459547165036
3 sostantivo	ddp; cds	mammalucco	2.079459547165036
3 sostantivo	mi; pr	mammana	3.893380783098075
3 sostantivo	mi; pr	mammane	3.893380783098075
3 sostantivo	dmc	mammoletta	2.0964009265790065
3 sostantivo	dmc	mammolette	2.0964009265790065
3 sostantivo	dmc	mammona	1.8031053147091807
3 sostantivo	dmc	mammone	1.8031053147091807
3 sostantivo	dmc	mammoni	1.8031053147091807
3 sostantivo	qas; cds	mandria	2.727866676797096
3 sostantivo	qas; cds	mandrie	2.727866676797096
1 aggettivo	cds	maneggina	2.0795752902912255
1 aggettivo	cds	maneggine	2.0795752902912255
1 aggettivo	cds	maneggini	2.0795752902912255
1 aggettivo	cds	maneggino	2.0795752902912255
3 sostantivo	cds	maneggiona	2.0795752902912255
3 sostantivo	cds	maneggione	2.0795752902912255
3 sostantivo	cds	maneggioni	2.0795752902912255
3 sostantivo	qas; cds; min	manganelli	2.3915821930384933
3 sostantivo	qas; cds; min	manganello	2.3915821930384933
3 sostantivo	re	mangeria	2.734313432456098
3 sostantivo	re	mangerie	2.734313432456098
3 sostantivo	svp;	mangiamoccoli	2.118908871586257
3 sostantivo	cds; dmc	mangiapane	2.1893910548757605
3 sostantivo	cds; dmc	mangiaufo	2.1893910548757605
2 sostantivo, aggettivo	cds	maniaca	3.511350675532392
2 sostantivo, aggettivo	cds	maniaci	3.511350675532392
2 sostantivo, aggettivo	cds	maniaco	3.511350675532392
3 sostantivo	qas; cds	manichini	1.8733214608249193
3 sostantivo	qas; cds	manichino	1.8733214608249193
3 sostantivo	qas; ddp	manicomi	2.2592192740194736
3 sostantivo	qas; ddp	manicomio	2.2592192740194736
2 sostantivo, aggettivo	re;	manigolda	3.153321375197062
2 sostantivo, aggettivo	re;	manigolde	3.153321375197062
2 sostantivo, aggettivo	re;	manigoldo	3.153321375197062
2 sostantivo, aggettivo	re;	maningoldi	3.153321375197062
1 aggettivo	ddp; cds	manipolabile	2.28221080422967
1 aggettivo	ddp; cds	manipolabili	2.28221080422967
2 sostantivo, aggettivo	cds	manipolatore	2.5278621874497538
2 sostantivo, aggettivo	cds	manipolatori	2.5278621874497538
2 sostantivo, aggettivo	cds	manipolatrice	2.5278621874497538
2 sostantivo, aggettivo	cds	manipolatrici	2.5278621874497538
2 sostantivo, aggettivo	pr; cds; mi	mantenuta	3.2474037304569374
2 sostantivo, aggettivo	pr; cds; mi	mantenute	3.2474037304569374
2 sostantivo, aggettivo	pr; cds; mi	mantenuti	3.2474037304569374
2 sostantivo, aggettivo	pr; cds; mi	mantenuto	3.2474037304569374
3 sostantivo	an; pr; mi	mantide	3.747266491844777
3 sostantivo	an; pr; mi	mantidi	3.747266491844777
3 sostantivo	an; cds	manza	2.242412213103906
3 sostantivo	an; cds	manze	2.242412213103906
3 sostantivo	an; cds	manzi	2.242412213103906
3 sostantivo	an; cds	manzo	2.242412213103906
3 sostantivo	cds;	maramaglia	2.727866676797096
3 sostantivo	cds;	maramaglie	2.727866676797096
1 aggettivo	cds; re	marce	3.345930725940379
3 sostantivo	pr; mi	marchetta	3.047888895498298
3 sostantivo	pr; cds; mi	marchettara	3.047888895498298
3 sostantivo	pr; cds; mi	marchettare	3.047888895498298
3 sostantivo	pr; cds; mi	marchettari	3.047888895498298
3 sostantivo	pr; cds; mi	marchettaro	3.047888895498298
3 sostantivo	pr; mi	marchette	3.047888895498298
1 aggettivo	cds; re	marci	3.345930725940379
1 aggettivo	cds; re	marcia	3.345930725940379
1 aggettivo	cds; re	marcio	3.345930725940379
3 sostantivo	cds; dmc;	mariola	2.734313432456098
3 sostantivo	cds; dmc;	mariole	2.734313432456098
3 sostantivo	dmc;	marioleria	2.734313432456098
3 sostantivo	dmc;	mariolerie	2.734313432456098
3 sostantivo	cds; dmc;	marioli	2.734313432456098
3 sostantivo	cds; dmc;	mariolo	2.734313432456098
3 sostantivo	dmc;	marionetta	2.508366135121225
3 sostantivo	dmc;	marionette	2.508366135121225
3 sostantivo	cds; dmc;	mariuola	2.289561371805924
3 sostantivo	cds; dmc;	mariuole	2.289561371805924
3 sostantivo	cds; dmc;	mariuoli	2.289561371805924
3 sostantivo	cds; dmc;	mariuolo	2.289561371805924
3 sostantivo	cds;	marmaglia	2.727866676797096
3 sostantivo	cds;	marmaglie	2.727866676797096
3 sostantivo	dmc; cds	marmittone	1.487534032119224
3 sostantivo	dmc; cds	marmittoni	1.487534032119224
3 sostantivo	an; dmc	marmotta	2.3685457252795334
3 sostantivo	an; dmc	marmotte	2.3685457252795334
3 sostantivo	asm	maroni	4.731971447288265
3 sostantivo	cds; dmc;	marpiona	2.2633244886199333
3 sostantivo	cds; dmc;	marpione	2.2633244886199333
3 sostantivo	cds; dmc;	marpioni	2.2633244886199333
3 sostantivo	cds; dmc	marrana	1.0502781557242067
3 sostantivo	cds; dmc	marrane	1.0502781557242067
3 sostantivo	cds; dmc	marrani	1.0502781557242067
3 sostantivo	cds; dmc	marrano	1.0502781557242067
3 sostantivo	om	marruddju	4.731971447288265
3 sostantivo	re	martiri	2.3915821930384933
3 sostantivo	re	martirio	2.3915821930384933
2 sostantivo, aggettivo	qas	marziani	1.4371565768036125
2 sostantivo, aggettivo	qas	marziano	1.4371565768036125
3 sostantivo	cds; dmc; is	mascalzona	1.9723428533913836
3 sostantivo	qas	mascalzonata	1.9723428533913836
3 sostantivo	qas	mascalzonate	1.9723428533913836
3 sostantivo	cds; dmc; is	mascalzone	1.9723428533913836
3 sostantivo	cds; dmc; is	mascalzoni	1.9723428533913836
3 sostantivo	cds	maschiacci	2.1099581360237702
3 sostantivo	cds	maschiaccio	2.1099581360237702
3 sostantivo	om	mascula	4.731971447288265
3 sostantivo	om	mascule	4.731971447288265
3 sostantivo	re;	masnadiera	3.265526741676701
3 sostantivo	re;	masnadiere	3.265526741676701
3 sostantivo	re;	masnadieri	3.265526741676701
3 sostantivo	re;	masnadiero	3.265526741676701
2 sostantivo, aggettivo	dmc	masochista	1.839097345672532
2 sostantivo, aggettivo	dmc	masochisti	1.839097345672532
4 verbo	cds	massacrare	5
4 verbo	cds	massacrarla	5
4 verbo	cds	massacrarle	5
4 verbo	cds	massacrarli	5
4 verbo	cds	massacrarlo	5
4 verbo	cds	massacrata	5
4 verbo	cds	massacrate	5
4 verbo	cds	massacratela	5
4 verbo	cds	massacratele	5
4 verbo	cds	massacrateli	5
4 verbo	cds	massacratelo	5
4 verbo	cds	massacrati	5
4 verbo	cds	massacrato	5
3 sostantivo	qas; re	massacri	2.3915821930384933
4 verbo	cds	massacriamola	5
4 verbo	cds	massacriamole	5
4 verbo	cds	massacriamoli	5
4 verbo	cds	massacriamolo	5
3 sostantivo	qas; re	massacro	2.3915821930384933
3 sostantivo	qas; pa; mi	massaia	1.8310479519096492
3 sostantivo	qas; pa; mi	massaie	1.8310479519096492
3 sostantivo	cds	massone	2.0093399183184695
3 sostantivo	qas	massoneria	2.0093399183184695
3 sostantivo	qas	massonerie	2.0093399183184695
3 sostantivo	cds	massoni	2.0093399183184695
1 aggettivo	cds	massonica	2.0093399183184695
1 aggettivo	cds	massoniche	2.0093399183184695
1 aggettivo	cds	massonico	2.0093399183184695
1 aggettivo	cds	massonoci	2.0093399183184695
3 sostantivo	cds	matamoro	1.8819645032189904
3 sostantivo	om	matelli	4.731971447288265
3 sostantivo	om	matello	4.731971447288265
3 sostantivo	mi	matrona	1.6840606533701195
3 sostantivo	mi	matrone	1.6840606533701195
3 sostantivo	cds; dmc	matta	2.1670589946406436
3 sostantivo	re	mattanza	2.004138763183092
3 sostantivo	re	mattanze	2.004138763183092
3 sostantivo	cds; dmc	matte	2.1670589946406436
3 sostantivo	cds; dmc	matti	2.1670589946406436
3 sostantivo	cds; dmc	matto	2.1670589946406436
1 aggettivo	cds; dmc	mattoide	2.1670589946406436
1 aggettivo	cds; dmc	mattoidi	2.1670589946406436
3 sostantivo	cds	matusa	1.8930076412085648
3 sostantivo	cds	matusi	1.8930076412085648
3 sostantivo	asm; qas; cds;	mazza	2.3915821930384933
3 sostantivo	re; min	mazzata	2.3915821930384933
3 sostantivo	re; min	mazzate	2.3915821930384933
3 sostantivo	asm; qas; cds;	mazze	2.3915821930384933
3 sostantivo	cds; dmc	mbapita	2.825351708534966
3 sostantivo	cds; dmc	mbapite	2.825351708534966
3 sostantivo	cds; dmc	mbapiti	2.825351708534966
3 sostantivo	cds; dmc	mbapito	2.825351708534966
3 sostantivo	pa; cds	medicastra	2.1699589111138207
3 sostantivo	pa; cds	medicastre	2.1699589111138207
3 sostantivo	pa; cds	medicastri	2.1699589111138207
3 sostantivo	pa; cds	medicastro	2.1699589111138207
1 aggettivo	qas	medievale	2.0446810528562622
1 aggettivo	qas	medievali	2.0446810528562622
1 aggettivo	cds; dmc	mediocre	2.4075325118770174
1 aggettivo	cds; dmc	mediocri	2.4075325118770174
1 aggettivo	qas	medioevale	2.0446810528562622
1 aggettivo	qas	medioevali	2.0446810528562622
1 aggettivo	re; cds	mefistofelica	2.6886552654040434
1 aggettivo	re; cds	mefistofeliche	2.6886552654040434
1 aggettivo	re; cds	mefistofelici	2.6886552654040434
1 aggettivo	re; cds	mefistofelico	2.6886552654040434
1 aggettivo	cds; dmc	mefitica	2.6886552654040434
1 aggettivo	cds; dmc	mefitiche	2.6886552654040434
1 aggettivo	cds; dmc	mefitici	2.6886552654040434
1 aggettivo	cds; dmc	mefitico	2.6886552654040434
1 aggettivo	dmc;	megalomane	1.9946425049667196
1 aggettivo	dmc;	megalomani	1.9946425049667196
3 sostantivo	mi	megera	2.5958704720722956
3 sostantivo	mi	megere	2.5958704720722956
1 aggettivo	ddp	melensa	1.8600165491102176
3 sostantivo	ddp	melensaggine	2.3777208298259556
3 sostantivo	ddp	melensaggini	2.3777208298259556
1 aggettivo	ddp	melense	1.8600165491102176
1 aggettivo	ddp	melensi	1.8600165491102176
1 aggettivo	ddp	melenso	1.8600165491102176
1 aggettivo	qas	melliflua	1.593080971918686
1 aggettivo	qas	melliflue	1.593080971918686
1 aggettivo	qas	melliflui	1.593080971918686
1 aggettivo	qas	mellifluo	1.593080971918686
3 sostantivo	re; cds	melma	3.345930725940379
3 sostantivo	re; cds	melme	3.345930725940379
4 verbo	cds	menagli	5
4 verbo	cds	menategli	5
4 verbo	cds	menatela	5
4 verbo	cds	menatele	5
4 verbo	cds	menatelo	5
1 aggettivo	dmc;	mendace	2.554466785090016
1 aggettivo	dmc;	mendaci	2.554466785090016
3 sostantivo	dmc	mendacità	2.554466785090016
3 sostantivo	is; cds	mendicante	2.3077484813517657
3 sostantivo	is; cds	mendicanti	2.3077484813517657
3 sostantivo	dmc	menefreghismi	2.0061652972230224
3 sostantivo	dmc	menefreghismo	2.0061652972230224
3 sostantivo	dmc; cds	menefreghista	2.0061652972230224
3 sostantivo	dmc; cds	menefreghisti	2.0061652972230224
3 sostantivo	cds	menestrelli	1.8987241411188145
3 sostantivo	cds	menestrello	1.8987241411188145
4 verbo	cds	meniamogli	5
4 verbo	cds	meniamola	5
4 verbo	cds	meniamole	5
4 verbo	cds	meniamolo	5
1 aggettivo	cds; ddf; ddp;	menomata	3.2329359860999696
1 aggettivo	cds; ddf; ddp;	menomate	3.2329359860999696
1 aggettivo	cds; ddf; ddp;	menomati	3.2329359860999696
1 aggettivo	cds; ddf; ddp;	menomato	3.2329359860999696
3 sostantivo	ddf	menomazione	3.2329359860999696
3 sostantivo	ddf	menomazioni	3.2329359860999696
2 sostantivo, aggettivo	cds; ddp	mentecatta	2.7593235066982773
2 sostantivo, aggettivo	cds; ddp	mentecatte	2.7593235066982773
2 sostantivo, aggettivo	cds; ddp	mentecatti	2.7593235066982773
2 sostantivo, aggettivo	cds; ddp	mentecatto	2.7593235066982773
2 sostantivo, aggettivo	dmc;	mentitore	2.351543968166268
2 sostantivo, aggettivo	dmc;	mentitori	2.351543968166268
2 sostantivo, aggettivo	dmc;	mentitrice	2.351543968166268
2 sostantivo, aggettivo	dmc;	mentitrici	2.351543968166268
3 sostantivo	dmc	menzogna	2.2522497446101504
3 sostantivo	dmc	menzogne	2.2522497446101504
1 aggettivo	dmc;	menzognera	2.2522497446101504
1 aggettivo	dmc;	menzognere	2.2522497446101504
1 aggettivo	dmc;	menzogneri	2.2522497446101504
1 aggettivo	dmc;	menzognero	2.2522497446101504
1 aggettivo	dmc	mercenaria	2.079459547165036
1 aggettivo	dmc	mercenarie	2.079459547165036
1 aggettivo	dmc	mercenarii	2.079459547165036
1 aggettivo	dmc	mercenario	2.079459547165036
3 sostantivo	cds;	merda	4.731971447288265
3 sostantivo	cds;	merdacce	4.731971447288265
3 sostantivo	cds;	merdaccia	4.731971447288265
3 sostantivo	cds;	merdaiola	4.731971447288265
3 sostantivo	cds;	merdaiole	4.731971447288265
3 sostantivo	cds;	merdaioli	4.731971447288265
3 sostantivo	cds;	merdaiolo	4.731971447288265
3 sostantivo	cds;	merdamalcagata	4.731971447288265
3 sostantivo	cds;	merdata	4.731971447288265
3 sostantivo	cds;	merdate	4.731971447288265
3 sostantivo	cds;	merde	4.731971447288265
3 sostantivo	cds;	merdina	4.731971447288265
3 sostantivo	cds;	merdine	4.731971447288265
3 sostantivo	cds;	merdolina	2.5543330257718404
3 sostantivo	cds;	merdoline	2.5543330257718404
3 sostantivo	cds;	merdona	4.731971447288265
3 sostantivo	cds;	merdone	4.731971447288265
3 sostantivo	cds;	merdoni	4.731971447288265
1 aggettivo	cds;	merdosa	3.4628155255785362
1 aggettivo	cds;	merdose	3.4628155255785362
1 aggettivo	cds;	merdosi	3.4628155255785362
1 aggettivo	cds;	merdoso	3.4628155255785362
3 sostantivo	pr; mi	meretrice	3.893380783098075
3 sostantivo	pr; mi	meretrici	3.893380783098075
1 aggettivo	pr; mi	meretricio	3.893380783098075
3 sostantivo	an; ddp	merla	1.9685391094875226
3 sostantivo	an; ddp	merle	1.9685391094875226
3 sostantivo	an; ddp	merli	1.9685391094875226
3 sostantivo	an; ddp	merlo	1.9685391094875226
3 sostantivo	an; ddp	merlotti	1.9685391094875226
3 sostantivo	an; ddp	merlotto	1.9685391094875226
3 sostantivo	an; ddp	merluzzi	1.487534032119224
3 sostantivo	an; ddp	merluzzo	1.487534032119224
2 sostantivo, aggettivo	is; dmc; cds	meschina	2.7459620477647375
2 sostantivo, aggettivo	is; dmc; cds	meschine	2.7459620477647375
1 aggettivo	is; cds; dmc	meschinella	2.7459620477647375
1 aggettivo	is; cds; dmc	meschinelle	2.7459620477647375
1 aggettivo	is; cds; dmc	meschinelli	2.7459620477647375
1 aggettivo	is; cds; dmc	meschinello	2.7459620477647375
2 sostantivo, aggettivo	is; dmc; cds	meschini	2.7459620477647375
3 sostantivo	is	meschinità	2.7459620477647375
2 sostantivo, aggettivo	is; dmc; cds	meschino	2.7459620477647375
3 sostantivo	re	mestatore	1.0502781557242067
3 sostantivo	re	mestatori	1.0502781557242067
3 sostantivo	re	mestatrice	1.0502781557242067
3 sostantivo	re	mestatrici	1.0502781557242067
3 sostantivo	qas	mestierante	1.3072697819444783
3 sostantivo	qas	mestieranti	1.3072697819444783
3 sostantivo	cds	meticce	2.274564675117248
3 sostantivo	cds	meticcia	2.274564675117248
3 sostantivo	cds	meticciata	2.274564675117248
3 sostantivo	cds	meticciate	2.274564675117248
3 sostantivo	cds	meticciati	2.274564675117248
3 sostantivo	cds	meticciato	2.274564675117248
3 sostantivo	cds	meticcio	2.274564675117248
3 sostantivo	cds; dmc	mettibocca	1.8161898214580825
3 sostantivo	cds	metticci	2.274564675117248
3 sostantivo	cds; dmc	mettimale	1.8161898214580825
2 sostantivo, aggettivo	re	mezzana	3.1107735835204724
2 sostantivo, aggettivo	re	mezzane	3.1107735835204724
2 sostantivo, aggettivo	re	mezzani	3.1107735835204724
2 sostantivo, aggettivo	re	mezzano	3.1107735835204724
3 sostantivo	cds	mezzasega	3.660982529905453
3 sostantivo	cds	mezzeseghe	3.660982529905453
3 sostantivo	cds	mezzosangue	2.613351596949263
3 sostantivo	cds	mezzosangui	2.613351596949263
3 sostantivo	om; cds	miàcchi	4.731971447288265
3 sostantivo	om; cds	miàcchio	4.731971447288265
3 sostantivo	qas	miasma	2.6886552654040434
3 sostantivo	qas	miasmi	2.6886552654040434
3 sostantivo	dmc;	michelacci	2.1893910548757605
3 sostantivo	dmc;	michelaccio	2.1893910548757605
2 sostantivo, aggettivo	dmc	micragnosa	2.136219430007099
2 sostantivo, aggettivo	dmc	micragnose	2.136219430007099
2 sostantivo, aggettivo	dmc	micragnosi	2.136219430007099
2 sostantivo, aggettivo	dmc	micragnoso	2.136219430007099
3 sostantivo	an; ddf	microbi	2.508987446433138
3 sostantivo	an; ddf	microbo	2.508987446433138
2 sostantivo, aggettivo	cds; ddp	microcefala	2.8162237261774257
2 sostantivo, aggettivo	cds; ddp	microcefale	2.8162237261774257
2 sostantivo, aggettivo	cds; ddp	microcefali	2.8162237261774257
3 sostantivo	ddp	microcefalia	2.8162237261774257
3 sostantivo	ddp	microcefalie	2.8162237261774257
2 sostantivo, aggettivo	cds; ddp	microcefalo	2.8162237261774257
3 sostantivo	an; qas	microorganismi	2.040655229489696
3 sostantivo	an; qas	microorganismo	2.040655229489696
3 sostantivo	an; qas	microrganismi	2.040655229489696
3 sostantivo	an; qas	microrganismo	2.040655229489696
1 aggettivo	cds	microscopica	2.040655229489696
1 aggettivo	cds	microscopiche	2.040655229489696
1 aggettivo	cds	microscopici	2.040655229489696
1 aggettivo	cds	microscopico	2.040655229489696
3 sostantivo	an; cds	mignatta	2.7066282687076466
3 sostantivo	an; cds	mignatte	2.7066282687076466
3 sostantivo	pr; mi	mignotta	3.893380783098075
3 sostantivo	pr; mi	mignotte	3.893380783098075
2 sostantivo, aggettivo	dmc	migragnosa	2.136219430007099
2 sostantivo, aggettivo	dmc	migragnose	2.136219430007099
2 sostantivo, aggettivo	dmc	migragnosi	2.136219430007099
2 sostantivo, aggettivo	dmc	migragnoso	2.136219430007099
1 aggettivo	mi; qas	milf	2.39656026757425
1 aggettivo	mi; cds	milfona	2.39656026757425
2 sostantivo, aggettivo	dmc	millantatore	1.4581761411515881
2 sostantivo, aggettivo	dmc	millantatori	1.4581761411515881
1 aggettivo	dmc	millantatoria	1.4581761411515881
1 aggettivo	dmc	millantatorie	1.4581761411515881
1 aggettivo	dmc	millantatorii	1.4581761411515881
1 aggettivo	dmc	millantatorio	1.4581761411515881
2 sostantivo, aggettivo	dmc	millantatrice	1.4581761411515881
2 sostantivo, aggettivo	dmc	millantatrici	1.4581761411515881
3 sostantivo	svp	millanteria	1.4581761411515881
3 sostantivo	svp	millenterie	1.4581761411515881
1 aggettivo	qas; re	minacciosa	1.9305931089382833
1 aggettivo	qas; re	minacciose	1.9305931089382833
1 aggettivo	qas; re	minacciosi	1.9305931089382833
1 aggettivo	qas; re	minaccioso	1.9305931089382833
3 sostantivo	asm	minchia	3.076978247624997
3 sostantivo	asm	minchiadura	4.731971447288265
3 sostantivo	asm	minchiaduro	4.731971447288265
3 sostantivo	asm	minchiata	4.731971447288265
3 sostantivo	asm	minchiate	4.731971447288265
3 sostantivo	asm	minchie	4.731971447288265
2 sostantivo, aggettivo	asm; cds	minchiona	4.731971447288265
3 sostantivo	asm	minchionaggine	4.731971447288265
3 sostantivo	asm	minchionaggini	4.731971447288265
2 sostantivo, aggettivo	asm	minchionatore	4.731971447288265
2 sostantivo, aggettivo	asm	minchionatori	4.731971447288265
2 sostantivo, aggettivo	asm	minchionatrice	4.731971447288265
2 sostantivo, aggettivo	asm	minchionatrici	4.731971447288265
3 sostantivo	asm	minchionatura	4.731971447288265
3 sostantivo	asm	minchionature	4.731971447288265
2 sostantivo, aggettivo	asm; cds	minchione	4.731971447288265
3 sostantivo	asm	minchioneria	4.731971447288265
3 sostantivo	asm	minchionerie	4.731971447288265
2 sostantivo, aggettivo	asm; cds	minchioni	4.731971447288265
1 aggettivo	ddf; ddp	minorata	3.124234910275767
1 aggettivo	ddf; ddp	minorate	3.124234910275767
1 aggettivo	ddf; ddp	minorati	3.124234910275767
1 aggettivo	ddf; ddp	minorato	3.124234910275767
3 sostantivo	ddf; ddp	minorazione	3.124234910275767
3 sostantivo	ddf; ddp	minorazioni	3.124234910275767
1 aggettivo	ddf	minuscola	2.040655229489696
1 aggettivo	ddf	minuscole	2.040655229489696
1 aggettivo	ddf	minuscoli	2.040655229489696
1 aggettivo	ddf	minuscolo	2.040655229489696
1 aggettivo	ddp	misantropa	2.043986997111465
1 aggettivo	ddp	misantropi	2.043986997111465
1 aggettivo	ddp	misantropo	2.043986997111465
3 sostantivo	is; cds	misera	2.643022464542872
1 aggettivo	cds; dmc; is	miserabile	2.889367070933167
1 aggettivo	cds; dmc; is	miserabili	2.889367070933167
1 aggettivo	cds	miseranda	2.889367070933167
1 aggettivo	cds	miserande	2.889367070933167
1 aggettivo	cds	miserandi	2.889367070933167
1 aggettivo	cds	miserando	2.889367070933167
3 sostantivo	is; cds	misere	2.643022464542872
1 aggettivo	cds; dmc; is	miserevole	2.5500520364559076
1 aggettivo	cds; dmc; is	miserevoli	2.5500520364559076
3 sostantivo	is; cds	miseri	2.643022464542872
3 sostantivo	is; qas	miseria	2.5500520364559076
3 sostantivo	is; qas	miserie	2.5500520364559076
3 sostantivo	is; cds	misero	2.643022464542872
3 sostantivo	dmc; cds	misogina	2.658852599542575
3 sostantivo	dmc; cds	misogine	2.658852599542575
3 sostantivo	dmc; cds	misogini	2.658852599542575
3 sostantivo	dmc; cds	misogino	2.658852599542575
2 sostantivo, aggettivo	re	mistificatore	2.5679602056981206
2 sostantivo, aggettivo	re	mistificatori	2.5679602056981206
2 sostantivo, aggettivo	re	mistificatrice	2.5679602056981206
2 sostantivo, aggettivo	re	mistificatrici	2.5679602056981206
3 sostantivo	re	mistificazione	2.5679602056981206
3 sostantivo	re	mistificazioni	2.5679602056981206
3 sostantivo	dmc	mitomane	2.4142028801572426
3 sostantivo	dmc	mitomani	2.4142028801572426
3 sostantivo	dmc; cds	mocciosa	2.013774939232114
3 sostantivo	dmc; cds	mocciose	2.013774939232114
