babelnet_id,lemma,sense_lemma,pos,examples,glosses,categories
bn:00032874n,mensonge,untruth,NOUN,,A false statement,All_articles_lacking_reliable_references | Articles_with_short_description | Barriers to critical thinking | Communication | Deception | Human_behavior | Lying | Psychology_experiments | Statements
bn:00108340a,pathétique,pathetic,ADJ,How silly an ardent and unsuccessful wooer can be especially if he is getting on in years | How silly an ardent and unsuccessful wooer can be especially if he is getting on in years - Dashiell Hammett,Inspiring scornful pity,
bn:00108340a,pathétique,ridiculous,ADJ,How silly an ardent and unsuccessful wooer can be especially if he is getting on in years | How silly an ardent and unsuccessful wooer can be especially if he is getting on in years - Dashiell Hammett,Inspiring scornful pity,
bn:00108340a,pathétique,silly,ADJ,How silly an ardent and unsuccessful wooer can be especially if he is getting on in years | How silly an ardent and unsuccessful wooer can be especially if he is getting on in years - Dashiell Hammett,Inspiring scornful pity,
bn:00061014n,pathétique,pathos,NOUN,The film captured all the pathos of their situation,A quality that arouses emotions (especially pity or sorrow),Concepts in ancient Greek ethics | Concepts_in_ancient_Greek_aesthetics | Emotion | Epicureanism | Philosophy_of_Aristotle | Rhetoric | Stoicism | Writing
bn:00061014n,pathétique,poignancy,NOUN,The film captured all the pathos of their situation,A quality that arouses emotions (especially pity or sorrow),Concepts in ancient Greek ethics | Concepts_in_ancient_Greek_aesthetics | Emotion | Epicureanism | Philosophy_of_Aristotle | Rhetoric | Stoicism | Writing
bn:00108339a,pathétique,pathetic,ADJ,Pitiable lack of character | Pitiful exhibition of cowardice | Their efforts were pathetic,Inspiring mixed contempt and pity,
bn:00108339a,pathétique,pitiable,ADJ,Pitiable lack of character | Pitiful exhibition of cowardice | Their efforts were pathetic,Inspiring mixed contempt and pity,
bn:00108339a,pathétique,pitiful,ADJ,Pitiable lack of character | Pitiful exhibition of cowardice | Their efforts were pathetic,Inspiring mixed contempt and pity,
bn:00066995n,relation,relation,NOUN,,An abstraction belonging to or characteristic of two entities or parts together,
bn:00066997n,relation,relation_back,NOUN,His attorney argued for the relation back of the amended complaint to the time the initial complaint was filed,(law) the principle that an act done at a later time is deemed by law to have occurred at an earlier time,All_articles_needing_additional_references | Articles_with_short_description | Brocards | Constitutional_law | Criminal_procedure | Ethically_disputed_judicial_practices | Ex_post_facto_law | Latin_legal_terms | Wikipedia_articles_incorporating_a_citation_from_the_New_International_Encyclopedia
bn:00066997n,relation,relation,NOUN,His attorney argued for the relation back of the amended complaint to the time the initial complaint was filed,(law) the principle that an act done at a later time is deemed by law to have occurred at an earlier time,All_articles_needing_additional_references | Articles_with_short_description | Brocards | Constitutional_law | Criminal_procedure | Ethically_disputed_judicial_practices | Ex_post_facto_law | Latin_legal_terms | Wikipedia_articles_incorporating_a_citation_from_the_New_International_Encyclopedia
bn:00064752n,relation,property,NOUN,A study of the physical properties of atomic particles,A basic or essential attribute shared by all members of a class | A basic or essential property shared by all members of a class,Abstraction | Concepts_in_logic | Mereology | Metaphysical_properties
bn:00045161n,relation,relationship,NOUN,The relationship between mothers and their children,"A relation between people; (`relationship' is often used where `relation' would serve, as in `the relationship between inflation and unemployment', but the preferred usage of `relationship' is for human relations or states of relatedness)",All_articles_needing_additional_references | Articles_with_short_description | Interpersonal_relationships
bn:00045161n,relation,human_relationship,NOUN,The relationship between mothers and their children,"A relation between people; (`relationship' is often used where `relation' would serve, as in `the relationship between inflation and unemployment', but the preferred usage of `relationship' is for human relations or states of relatedness)",All_articles_needing_additional_references | Articles_with_short_description | Interpersonal_relationships
bn:00067001n,relation,relationship,NOUN,He didn't want his wife to know of the relationship,A state of connectedness between people (especially an emotional connection),
bn:00000990n,relation,acquaintance,NOUN,,Personal knowledge or information about someone or something,
bn:00000990n,relation,familiarity,NOUN,,Personal knowledge or information about someone or something,
bn:00000990n,relation,conversance,NOUN,,Personal knowledge or information about someone or something,
bn:00000990n,relation,conversancy,NOUN,,Personal knowledge or information about someone or something,
bn:00021902n,relation,connection,NOUN,There was a connection between eating that pickle and having that nightmare,A relation between things or events (as in the case of one causing the other or sharing features with it),
bn:00021902n,relation,connexion,NOUN,There was a connection between eating that pickle and having that nightmare,A relation between things or events (as in the case of one causing the other or sharing features with it),
bn:00021902n,relation,connectedness,NOUN,There was a connection between eating that pickle and having that nightmare,A relation between things or events (as in the case of one causing the other or sharing features with it),
bn:00033359n,relation,kinship,NOUN,,(anthropology) relatedness or connection by blood or marriage or adoption,Anthropology | Articles_with_short_description | Kinship_and_descent | Lineage_(series) | Lineage_societies | Pages_using_sidebar_with_the_child_parameter
bn:00033359n,relation,family_relationship,NOUN,,(anthropology) relatedness or connection by blood or marriage or adoption,Anthropology | Articles_with_short_description | Kinship_and_descent | Lineage_(series) | Lineage_societies | Pages_using_sidebar_with_the_child_parameter
bn:00033359n,relation,relationship,NOUN,,(anthropology) relatedness or connection by blood or marriage or adoption,Anthropology | Articles_with_short_description | Kinship_and_descent | Lineage_(series) | Lineage_societies | Pages_using_sidebar_with_the_child_parameter
bn:00000991n,relation,acquaintance,NOUN,,A relationship less intimate than friendship,
bn:00000991n,relation,acquaintanceship,NOUN,,A relationship less intimate than friendship,
bn:00021911n,relation,connection,NOUN,He has powerful connections,(usually plural) a person who is influential and to whom you are connected in some way (as by family or friendship),
bn:00067002n,relation,relationship,NOUN,,A state involving mutual dealings between people or parties or countries,
bn:00006542n,relation,association,NOUN,Conditioning is a form of learning by association,The process of bringing ideas or events together in memory or imagination,
bn:00006542n,relation,connection,NOUN,Conditioning is a form of learning by association,The process of bringing ideas or events together in memory or imagination,
bn:00006542n,relation,connexion,NOUN,Conditioning is a form of learning by association,The process of bringing ideas or events together in memory or imagination,
bn:00081726n,délit,wrong,NOUN,He feels that you are in the wrong,That which is contrary to the principles of justice or law,All_set_index_articles | Articles_with_short_description | Civil_law_(common_law) | Concepts_in_ethics | Criminal_law | Legal_doctrines_and_principles | Set_indices
bn:00081726n,délit,wrongfulness,NOUN,He feels that you are in the wrong,That which is contrary to the principles of justice or law,All_set_index_articles | Articles_with_short_description | Civil_law_(common_law) | Concepts_in_ethics | Criminal_law | Legal_doctrines_and_principles | Set_indices
bn:00046721n,délit,misdemeanor,NOUN,,A crime less serious than a felony,All_Wikipedia_articles_written_in_American_English | Articles_with_short_description | Crimes | Criminal_law | Criminal_law_legal_terms | Intellectual_property_infringement | Legal_terms | Patent_law
bn:00046721n,délit,misdemeanour,NOUN,,A crime less serious than a felony,All_Wikipedia_articles_written_in_American_English | Articles_with_short_description | Crimes | Criminal_law | Criminal_law_legal_terms | Intellectual_property_infringement | Legal_terms | Patent_law
bn:00046721n,délit,infraction,NOUN,,A crime less serious than a felony,All_Wikipedia_articles_written_in_American_English | Articles_with_short_description | Crimes | Criminal_law | Criminal_law_legal_terms | Intellectual_property_infringement | Legal_terms | Patent_law
bn:00046721n,délit,violation,NOUN,,A crime less serious than a felony,All_Wikipedia_articles_written_in_American_English | Articles_with_short_description | Crimes | Criminal_law | Criminal_law_legal_terms | Intellectual_property_infringement | Legal_terms | Patent_law
bn:00046721n,délit,infringement,NOUN,,A crime less serious than a felony,All_Wikipedia_articles_written_in_American_English | Articles_with_short_description | Crimes | Criminal_law | Criminal_law_legal_terms | Intellectual_property_infringement | Legal_terms | Patent_law
bn:00023807n,délit,crime,NOUN,A long record of crimes,(criminal law) an act punishable by law; usually considered an evil act,Articles_with_short_description | Crime | Criminal_law | Criminology | Morality
bn:00023807n,délit,offense,NOUN,A long record of crimes,(criminal law) an act punishable by law; usually considered an evil act,Articles_with_short_description | Crime | Criminal_law | Criminology | Morality
bn:00023807n,délit,criminal_offense,NOUN,A long record of crimes,(criminal law) an act punishable by law; usually considered an evil act,Articles_with_short_description | Crime | Criminal_law | Criminology | Morality
bn:00023807n,délit,criminal_offence,NOUN,A long record of crimes,(criminal law) an act punishable by law; usually considered an evil act,Articles_with_short_description | Crime | Criminal_law | Criminology | Morality
